customer_id,tenure,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage,contract_type,payment_method,churn
CUST-001648,71,86.46,5867.31,0,226,monthly,mailed_check,0
CUST-001649,61,104.63,5941.82,1,463,two_year,credit_card,0
CUST-001650,13,119.31,1640.2,4,438,monthly,auto_pay,1
CUST-001651,1,62.02,56.57,0,495,two_year,bank_transfer,0
CUST-001652,3,101.39,332.63,2,340,monthly,mailed_check,1
CUST-001653,43,94.46,4408.91,1,186,one_year,auto_pay,0
CUST-001654,11,65.29,663.38,1,63,two_year,bank_transfer,0
CUST-001655,16,112.69,1813.69,1,71,monthly,auto_pay,0
CUST-001656,61,59.44,3983.24,1,476,monthly,credit_card,0
CUST-001657,63,76.55,5162.76,0,187,one_year,credit_card,0
CUST-001658,61,30.59,1946.28,2,64,one_year,bank_transfer,0
CUST-001659,18,42.58,693.24,2,119,monthly,mailed_check,0
CUST-001660,45,104.07,4278.88,0,20,monthly,mailed_check,1
CUST-001661,44,59.66,2779.4,1,270,one_year,bank_transfer,0
CUST-001662,13,59.41,753.24,2,299,monthly,bank_transfer,0
CUST-001663,40,44.6,1844.1,3,195,one_year,mailed_check,0
CUST-001664,38,69.16,2753.8,0,374,monthly,auto_pay,1
CUST-001665,28,100.58,2772.41,1,245,monthly,credit_card,1
CUST-001666,54,109.52,5492.27,2,480,one_year,credit_card,0
CUST-001667,49,27.01,1293.5,1,383,monthly,mailed_check,0
CUST-001668,38,77.48,3162.73,4,46,two_year,mailed_check,0
CUST-001669,52,66.73,3352.73,3,144,one_year,mailed_check,0
CUST-001670,55,81.43,4086.9,0,379,monthly,credit_card,1
CUST-001671,41,64.73,2897.63,1,273,monthly,mailed_check,0
CUST-001672,19,59.86,1178.44,4,379,monthly,credit_card,0
CUST-001673,55,67.19,3725.65,1,174,one_year,mailed_check,0
CUST-001674,52,78.2,4334.06,1,28,one_year,mailed_check,0
CUST-001675,71,70.1,4888.67,1,394,one_year,bank_transfer,1
CUST-001676,10,67.21,737.31,1,394,monthly,credit_card,1
CUST-001677,30,101.78,3271.76,1,323,monthly,auto_pay,0
CUST-001678,67,94.56,6057.45,2,208,monthly,credit_card,0
CUST-001679,37,54.14,1951.52,0,14,one_year,auto_pay,0
CUST-001680,68,100.06,6498.91,3,366,monthly,bank_transfer,0
CUST-001681,0,105.37,0.0,3,333,monthly,bank_transfer,1
CUST-001682,2,35.35,72.67,1,337,monthly,mailed_check,1
CUST-001683,58,78.27,4560.09,1,93,monthly,mailed_check,0
CUST-001684,26,48.53,1379.34,4,368,one_year,bank_transfer,0
CUST-001685,37,93.92,3455.77,2,364,one_year,bank_transfer,0
CUST-001686,31,43.88,1437.47,2,430,two_year,mailed_check,0
CUST-001687,29,87.14,2606.96,1,287,monthly,bank_transfer,0
CUST-001688,68,45.51,3105.94,1,368,one_year,credit_card,0
CUST-001689,6,71.11,387.59,1,206,monthly,mailed_check,1
CUST-001690,56,114.86,6634.77,0,351,one_year,mailed_check,0
CUST-001691,64,58.13,3826.42,3,350,one_year,bank_transfer,0
CUST-001692,47,107.57,4676.48,2,391,monthly,credit_card,0
CUST-001693,28,118.69,3520.0,3,429,one_year,credit_card,0
CUST-001694,11,107.49,1174.58,5,11,monthly,auto_pay,1
CUST-001695,49,36.59,1729.85,1,391,monthly,bank_transfer,0
CUST-001696,34,101.97,3691.61,0,398,monthly,auto_pay,0
CUST-001697,10,23.21,224.83,2,277,monthly,mailed_check,1
CUST-001698,26,59.33,1580.17,3,264,two_year,credit_card,0
CUST-001699,70,107.07,7671.65,0,364,one_year,mailed_check,0
CUST-001700,19,88.88,1537.68,1,233,one_year,credit_card,0
CUST-001701,13,73.27,937.81,2,212,two_year,credit_card,0
CUST-001702,49,58.79,2720.99,2,403,one_year,auto_pay,0
CUST-001703,14,101.23,1332.07,0,396,monthly,auto_pay,0
CUST-001704,67,90.96,6283.2,3,111,monthly,mailed_check,0
CUST-001705,62,66.84,3739.13,2,416,monthly,auto_pay,0
CUST-001706,71,109.25,8484.46,0,169,two_year,bank_transfer,0
CUST-001707,66,42.99,2777.98,1,77,two_year,auto_pay,0
CUST-001708,17,37.04,604.34,1,440,one_year,mailed_check,0
CUST-001709,15,84.28,1370.39,2,126,monthly,auto_pay,1
CUST-001710,25,117.2,2922.19,2,109,monthly,bank_transfer,1
CUST-001711,34,44.73,1555.59,1,142,two_year,mailed_check,0
CUST-001712,64,44.97,2990.81,3,250,monthly,bank_transfer,0
CUST-001713,53,33.95,1933.01,1,91,one_year,bank_transfer,0
CUST-001714,47,106.06,4615.69,3,88,monthly,bank_transfer,1
CUST-001715,64,42.64,2500.63,0,202,monthly,bank_transfer,1
CUST-001716,47,70.32,3631.39,0,116,one_year,credit_card,0
CUST-001717,27,119.09,2899.6,3,104,two_year,auto_pay,0
CUST-001718,30,21.21,662.79,2,456,one_year,auto_pay,0
CUST-001719,37,75.65,2861.23,2,301,monthly,bank_transfer,1
CUST-001720,6,71.23,431.87,0,16,monthly,mailed_check,1
CUST-001721,54,100.74,5750.94,0,59,two_year,bank_transfer,0
CUST-001722,47,55.53,2866.97,0,408,one_year,bank_transfer,0
CUST-001723,53,61.03,2941.46,1,142,monthly,credit_card,0
CUST-001724,38,36.79,1430.04,1,84,one_year,mailed_check,0
CUST-001725,57,94.08,5595.06,0,336,monthly,credit_card,0
CUST-001726,69,98.47,6530.72,1,420,monthly,credit_card,0
CUST-001727,41,33.67,1488.94,2,205,two_year,mailed_check,0
CUST-001728,32,59.35,1882.86,0,374,one_year,auto_pay,0
CUST-001729,7,109.29,713.69,2,216,monthly,credit_card,1
CUST-001730,56,20.27,1215.58,2,63,monthly,bank_transfer,0
CUST-001731,65,49.88,3529.41,2,400,two_year,auto_pay,0
CUST-001732,51,75.5,3542.09,5,460,one_year,credit_card,1
CUST-001733,63,53.41,3534.2,3,492,one_year,mailed_check,0
CUST-001734,62,47.2,2759.6,3,59,monthly,auto_pay,1
CUST-001735,58,66.0,3450.35,3,286,two_year,credit_card,0
CUST-001736,36,38.15,1307.65,3,315,two_year,auto_pay,0
CUST-001737,7,72.96,546.97,1,48,monthly,credit_card,1
CUST-001738,0,90.67,0.0,1,476,monthly,auto_pay,1
CUST-001739,14,77.53,1005.24,4,60,one_year,bank_transfer,0
CUST-001740,31,29.31,952.05,1,141,one_year,credit_card,0
CUST-001741,54,104.44,5534.14,2,484,one_year,auto_pay,0
CUST-001742,33,37.5,1150.5,3,282,two_year,bank_transfer,0
CUST-001743,1,96.48,91.27,0,342,one_year,bank_transfer,1
CUST-001744,15,56.06,890.45,0,251,monthly,mailed_check,0
CUST-001745,71,98.28,7149.91,3,378,monthly,auto_pay,0
CUST-001746,72,40.63,3078.02,1,49,one_year,bank_transfer,0
CUST-001747,27,38.67,960.1,1,341,monthly,credit_card,0
CUST-001748,58,69.7,4008.73,1,42,monthly,auto_pay,0
CUST-001749,52,23.29,1283.04,3,98,one_year,credit_card,0
CUST-001750,67,42.53,2716.03,3,258,monthly,mailed_check,0
CUST-001751,64,92.4,5522.34,2,229,one_year,credit_card,0
CUST-001752,45,103.74,4557.93,1,84,monthly,auto_pay,0
CUST-001753,28,28.08,760.04,1,401,monthly,bank_transfer,0
CUST-001754,45,108.21,4563.14,1,157,monthly,auto_pay,0
CUST-001755,23,99.75,2502.54,1,434,one_year,bank_transfer,0
CUST-001756,25,106.97,2665.21,1,17,one_year,credit_card,0
CUST-001757,44,89.84,4038.4,0,126,monthly,mailed_check,0
CUST-001758,41,87.42,3312.61,3,155,monthly,mailed_check,1
CUST-001759,42,72.51,3112.44,0,302,monthly,credit_card,1
CUST-001760,28,85.28,2414.26,0,206,one_year,credit_card,0
CUST-001761,29,111.91,3525.75,3,86,two_year,auto_pay,1
CUST-001762,0,30.05,0.0,2,289,one_year,mailed_check,0
CUST-001763,43,51.58,2343.06,1,479,monthly,auto_pay,0
CUST-001764,42,27.25,1099.68,2,75,one_year,credit_card,0
CUST-001765,68,114.48,7907.54,3,133,monthly,auto_pay,0
CUST-001766,36,64.53,2521.46,0,244,monthly,bank_transfer,1
CUST-001767,34,87.53,3050.46,2,366,monthly,auto_pay,0
CUST-001768,4,104.11,434.03,1,76,monthly,bank_transfer,1
CUST-001769,14,119.1,1792.78,1,123,monthly,credit_card,0
CUST-001770,24,36.18,942.2,1,125,one_year,credit_card,0
CUST-001771,27,99.95,2541.2,1,311,monthly,auto_pay,1
CUST-001772,26,108.74,2655.25,0,50,one_year,auto_pay,0
CUST-001773,28,24.89,703.96,0,333,two_year,bank_transfer,0
CUST-001774,56,95.41,5872.46,3,218,one_year,credit_card,0
CUST-001775,9,55.47,498.25,1,170,monthly,mailed_check,0
CUST-001776,24,84.86,1967.76,1,432,one_year,credit_card,0
CUST-001777,11,71.4,791.25,4,411,monthly,credit_card,0
CUST-001778,22,45.97,923.23,0,403,monthly,bank_transfer,1
CUST-001779,49,33.52,1536.44,0,443,monthly,auto_pay,0
CUST-001780,3,31.69,88.39,3,124,one_year,mailed_check,0
CUST-001781,24,30.33,659.19,3,428,one_year,auto_pay,0
CUST-001782,1,83.78,87.5,0,96,one_year,mailed_check,1
CUST-001783,69,55.14,3671.86,0,172,one_year,auto_pay,0
CUST-001784,53,41.66,2061.61,2,282,monthly,mailed_check,0
CUST-001785,17,89.19,1519.94,1,374,one_year,credit_card,1
CUST-001786,14,88.68,1197.68,1,293,two_year,credit_card,0
CUST-001787,7,73.92,506.37,0,284,monthly,auto_pay,1
CUST-001788,34,113.5,3716.63,2,194,two_year,mailed_check,1
CUST-001789,55,58.54,2900.3,0,300,two_year,auto_pay,0
CUST-001790,42,103.59,4514.66,1,242,monthly,bank_transfer,0
CUST-001791,64,27.51,1623.55,0,243,monthly,bank_transfer,0
CUST-001792,25,93.98,2217.53,0,297,monthly,credit_card,1
CUST-001793,20,118.84,2229.59,3,304,one_year,bank_transfer,1
CUST-001794,34,104.66,3438.43,3,171,monthly,auto_pay,0
CUST-001795,14,77.97,1017.4,1,76,monthly,credit_card,0
CUST-001796,71,82.68,5690.59,2,156,one_year,bank_transfer,0
CUST-001797,13,55.33,682.36,3,210,two_year,bank_transfer,0
CUST-001798,34,87.95,2727.88,2,88,one_year,bank_transfer,0
CUST-001799,38,97.04,3960.81,3,97,one_year,mailed_check,1
CUST-001800,4,119.82,460.64,2,475,monthly,mailed_check,0
CUST-001801,34,69.25,2163.92,0,147,monthly,bank_transfer,0
CUST-001802,33,26.13,866.0,0,372,one_year,mailed_check,0
CUST-001803,18,79.59,1324.68,1,72,monthly,auto_pay,1
CUST-001804,9,31.9,302.78,1,486,one_year,mailed_check,0
CUST-001805,3,44.48,121.74,1,114,two_year,auto_pay,0
CUST-001806,0,52.88,0.0,4,202,one_year,auto_pay,1
CUST-001807,35,93.1,3547.74,0,393,one_year,auto_pay,0
CUST-001808,6,38.38,214.57,0,108,one_year,bank_transfer,0
CUST-001809,70,36.58,2407.66,1,279,one_year,auto_pay,0
CUST-001810,17,24.5,424.87,1,394,monthly,auto_pay,0
CUST-001811,47,107.32,5528.12,4,21,monthly,auto_pay,0
CUST-001812,49,89.35,4278.18,0,22,monthly,credit_card,0
CUST-001813,36,23.99,889.32,2,396,one_year,auto_pay,0
CUST-001814,64,22.83,1359.52,2,138,monthly,auto_pay,0
CUST-001815,8,75.87,624.12,1,455,monthly,credit_card,1
CUST-001816,17,48.25,779.67,4,464,one_year,mailed_check,1
CUST-001817,18,79.67,1466.55,0,441,monthly,mailed_check,0
CUST-001818,9,63.46,524.15,2,498,one_year,auto_pay,0
CUST-001819,21,112.33,2370.71,0,413,monthly,mailed_check,1
CUST-001820,22,48.78,1016.8,2,197,monthly,mailed_check,0
CUST-001821,55,87.91,5010.76,0,496,monthly,bank_transfer,1
CUST-001822,22,25.41,586.71,0,179,monthly,mailed_check,1
CUST-001823,63,115.59,7789.22,2,297,two_year,mailed_check,0
CUST-001824,56,118.08,7263.67,2,12,two_year,credit_card,0
CUST-001825,65,93.91,6054.53,1,481,one_year,mailed_check,0
CUST-001826,7,66.52,481.53,1,300,one_year,credit_card,0
CUST-001827,71,42.0,2694.79,2,474,one_year,bank_transfer,0
CUST-001828,44,101.25,4815.93,3,182,two_year,mailed_check,1
CUST-001829,71,93.64,6802.34,1,163,monthly,auto_pay,0
CUST-001830,25,42.2,1038.4,0,265,monthly,bank_transfer,0
CUST-001831,69,65.12,4434.25,0,433,one_year,auto_pay,0
CUST-001832,42,66.28,2927.4,0,278,two_year,credit_card,0
CUST-001833,5,102.64,547.43,3,398,monthly,credit_card,0
CUST-001834,29,88.38,2720.85,2,115,monthly,mailed_check,1
CUST-001835,10,84.32,844.98,2,390,monthly,credit_card,1
CUST-001836,68,84.98,5629.72,2,368,monthly,mailed_check,1
CUST-001837,22,47.05,1127.34,2,449,one_year,bank_transfer,0
CUST-001838,16,57.17,939.27,4,38,monthly,credit_card,1
CUST-001839,40,24.57,991.38,1,198,two_year,mailed_check,0
CUST-001840,31,98.69,3119.55,3,53,one_year,credit_card,0
CUST-001841,7,63.3,454.61,2,206,monthly,bank_transfer,0
CUST-001842,59,63.82,3925.84,0,381,one_year,credit_card,0
CUST-001843,61,44.54,2745.84,1,323,one_year,mailed_check,0
CUST-001844,54,40.94,2376.72,0,378,monthly,bank_transfer,0
CUST-001845,45,78.78,3800.14,0,371,monthly,auto_pay,0
CUST-001846,29,43.26,1240.05,1,496,one_year,credit_card,0
CUST-001847,39,26.42,962.07,2,441,monthly,auto_pay,0
CUST-001848,38,96.75,3732.86,0,297,monthly,auto_pay,0
CUST-001849,12,57.65,708.51,0,439,monthly,bank_transfer,0
CUST-001850,5,58.02,291.46,1,33,monthly,mailed_check,0
CUST-001851,18,63.13,1225.11,2,363,one_year,bank_transfer,0
CUST-001852,33,101.5,3076.86,1,265,monthly,auto_pay,0
CUST-001853,11,52.08,548.52,2,478,one_year,credit_card,0
CUST-001854,7,95.8,719.66,3,256,monthly,mailed_check,1
CUST-001855,62,113.95,7685.78,1,97,one_year,credit_card,0
CUST-001856,27,86.09,2289.99,0,364,monthly,auto_pay,0
CUST-001857,42,63.17,2490.05,0,475,two_year,credit_card,0
CUST-001858,38,94.78,3544.25,2,17,two_year,credit_card,0
CUST-001859,53,65.79,3456.3,0,41,monthly,credit_card,0
CUST-001860,54,61.44,3330.75,2,334,one_year,mailed_check,1
CUST-001861,21,72.53,1454.39,4,282,monthly,credit_card,1
CUST-001862,61,51.77,3039.63,0,278,one_year,mailed_check,0
CUST-001863,27,30.43,847.18,1,54,one_year,auto_pay,0
CUST-001864,60,61.49,3779.27,1,290,monthly,credit_card,0
CUST-001865,29,32.39,969.76,5,288,monthly,bank_transfer,1
CUST-001866,8,61.04,476.34,1,426,monthly,bank_transfer,0
CUST-001867,55,75.69,4026.79,2,201,one_year,bank_transfer,0
CUST-001868,2,113.07,219.43,0,180,one_year,auto_pay,1
CUST-001869,56,23.62,1442.08,1,49,monthly,mailed_check,1
CUST-001870,3,82.15,241.29,1,287,monthly,mailed_check,1
CUST-001871,15,65.77,1007.49,2,327,monthly,auto_pay,0
CUST-001872,44,22.03,973.75,0,147,one_year,mailed_check,0
CUST-001873,68,44.95,3286.59,3,368,monthly,mailed_check,0
CUST-001874,29,31.85,899.47,5,469,monthly,credit_card,0
CUST-001875,8,41.68,329.05,2,95,two_year,auto_pay,0
CUST-001876,17,47.46,862.13,6,290,monthly,mailed_check,0
CUST-001877,65,60.13,3643.42,0,350,one_year,credit_card,0
CUST-001878,53,72.9,3936.57,2,19,monthly,auto_pay,0
CUST-001879,7,20.1,137.88,2,97,monthly,mailed_check,1
CUST-001880,28,36.19,1111.77,2,203,one_year,bank_transfer,0
CUST-001881,19,29.36,582.54,3,77,monthly,mailed_check,0
CUST-001882,12,74.97,811.58,1,184,monthly,mailed_check,1
CUST-001883,61,52.91,3446.64,0,82,two_year,auto_pay,0
CUST-001884,45,74.84,3504.65,1,449,two_year,auto_pay,0
CUST-001885,13,42.18,555.03,2,303,one_year,auto_pay,1
CUST-001886,47,22.42,998.13,4,171,monthly,bank_transfer,0
CUST-001887,30,114.14,3184.04,0,391,monthly,bank_transfer,0
CUST-001888,4,30.83,126.49,0,19,monthly,auto_pay,1
CUST-001889,32,32.69,1033.51,3,302,two_year,bank_transfer,0
CUST-001890,13,34.65,483.03,0,344,one_year,mailed_check,1
CUST-001891,17,118.13,1912.77,2,406,monthly,mailed_check,0
CUST-001892,64,81.77,5377.22,1,118,two_year,bank_transfer,0
CUST-001893,51,81.03,3924.95,0,299,monthly,auto_pay,0
CUST-001894,9,118.67,1097.15,1,386,one_year,credit_card,1
CUST-001895,62,28.84,1626.56,2,400,monthly,credit_card,0
CUST-001896,41,117.45,4711.15,1,96,monthly,bank_transfer,1
CUST-001897,63,40.4,2378.58,0,488,two_year,credit_card,0
CUST-001898,54,82.31,4538.91,3,144,two_year,mailed_check,0
CUST-001899,24,62.01,1433.69,3,201,monthly,credit_card,0
CUST-001900,39,58.4,2401.29,1,104,monthly,bank_transfer,0
CUST-001901,38,113.12,3967.22,2,83,one_year,bank_transfer,0
CUST-001902,52,34.92,1836.25,3,135,monthly,credit_card,1
CUST-001903,18,119.71,2195.15,2,76,one_year,bank_transfer,1
CUST-001904,24,57.91,1257.0,1,369,one_year,auto_pay,0
CUST-001905,17,84.88,1309.05,6,302,monthly,mailed_check,0
CUST-001906,21,116.79,2358.53,0,201,monthly,credit_card,0
CUST-001907,11,25.76,289.54,3,278,monthly,credit_card,1
CUST-001908,2,112.29,245.36,1,306,two_year,bank_transfer,0
CUST-001909,68,76.78,4793.73,1,100,monthly,bank_transfer,0
CUST-001910,5,90.44,470.57,1,155,one_year,mailed_check,0
CUST-001911,64,34.92,2321.02,1,442,monthly,credit_card,0
CUST-001912,0,73.34,0.0,1,15,one_year,bank_transfer,1
CUST-001913,56,87.35,4907.4,1,478,monthly,auto_pay,0
CUST-001914,23,65.62,1650.17,2,482,monthly,bank_transfer,1
CUST-001915,37,35.5,1313.97,1,134,one_year,auto_pay,0
CUST-001916,20,44.41,948.3,0,167,one_year,mailed_check,0
CUST-001917,35,105.44,3515.12,1,111,monthly,auto_pay,0
CUST-001918,32,23.45,796.37,3,284,monthly,bank_transfer,1
CUST-001919,38,90.89,3796.82,1,114,two_year,mailed_check,0
CUST-001920,28,119.94,3633.76,0,397,monthly,mailed_check,0
CUST-001921,39,20.75,777.54,3,199,monthly,mailed_check,0
CUST-001922,60,36.1,2315.96,0,484,monthly,credit_card,0
CUST-001923,31,87.41,2490.36,1,428,monthly,mailed_check,0
CUST-001924,26,26.0,700.03,2,206,one_year,mailed_check,0
CUST-001925,9,78.98,688.38,0,302,one_year,mailed_check,0
CUST-001926,26,88.4,2371.34,1,21,monthly,auto_pay,1
CUST-001927,9,78.81,696.84,0,43,one_year,bank_transfer,0
CUST-001928,13,56.52,662.61,2,257,monthly,auto_pay,1
CUST-001929,69,89.73,5858.62,1,241,one_year,auto_pay,0
CUST-001930,6,79.43,432.96,2,205,monthly,mailed_check,1
CUST-001931,35,40.76,1405.85,0,54,monthly,bank_transfer,1
CUST-001932,60,76.31,4890.01,2,421,one_year,auto_pay,0
CUST-001933,69,108.19,7820.44,4,209,monthly,mailed_check,0
CUST-001934,10,86.68,916.89,1,240,monthly,mailed_check,0
CUST-001935,11,67.18,784.38,2,207,monthly,credit_card,1
CUST-001936,27,52.16,1372.25,4,253,one_year,mailed_check,1
CUST-001937,40,28.59,1144.98,0,327,monthly,credit_card,1
CUST-001938,70,44.46,3117.46,1,384,one_year,mailed_check,0
CUST-001939,15,21.12,292.29,2,279,one_year,credit_card,0
CUST-001940,12,118.66,1451.87,1,91,one_year,credit_card,0
CUST-001941,18,42.25,793.99,0,438,monthly,auto_pay,0
CUST-001942,63,101.49,6535.77,3,149,one_year,auto_pay,0
CUST-001943,2,36.86,77.35,0,17,monthly,auto_pay,1
CUST-001944,27,48.36,1206.2,0,29,two_year,bank_transfer,0
CUST-001945,8,61.83,520.5,0,389,one_year,credit_card,0
CUST-001946,11,52.44,543.17,3,199,monthly,auto_pay,1
CUST-001947,66,99.84,7086.06,1,21,one_year,auto_pay,1
CUST-001948,0,115.77,0.0,2,407,monthly,auto_pay,0
CUST-001949,23,107.53,2469.23,1,159,monthly,bank_transfer,1
CUST-001950,66,35.36,2327.82,3,489,monthly,mailed_check,0
CUST-001951,44,97.67,4098.81,1,441,one_year,mailed_check,0
CUST-001952,5,34.79,169.14,2,33,one_year,credit_card,0
CUST-001953,33,111.34,3443.18,2,348,two_year,credit_card,1
CUST-001954,70,71.79,5095.76,1,305,monthly,credit_card,0
CUST-001955,29,53.64,1684.06,1,94,one_year,credit_card,0
CUST-001956,38,35.7,1306.84,0,178,one_year,auto_pay,0
CUST-001957,38,21.18,806.14,2,250,one_year,auto_pay,0
CUST-001958,48,44.79,2305.52,0,81,monthly,bank_transfer,1
CUST-001959,13,111.4,1434.44,2,363,monthly,auto_pay,1
CUST-001960,61,99.73,6486.58,1,145,one_year,mailed_check,0
CUST-001961,72,116.98,8332.25,0,469,monthly,mailed_check,0
CUST-001962,10,30.08,297.2,2,402,monthly,bank_transfer,0
CUST-001963,59,79.22,4353.57,1,320,monthly,auto_pay,0
CUST-001964,59,45.72,2495.16,3,68,monthly,auto_pay,0
CUST-001965,54,74.29,4101.12,2,22,monthly,mailed_check,0
CUST-001966,27,52.05,1497.35,2,81,monthly,mailed_check,0
CUST-001967,34,48.35,1524.03,1,254,one_year,bank_transfer,0
CUST-001968,61,77.38,5107.32,1,392,two_year,mailed_check,0
CUST-001969,11,38.33,409.73,2,84,monthly,bank_transfer,1
CUST-001970,60,66.91,3954.59,2,356,monthly,mailed_check,1
CUST-001971,67,85.08,6150.07,1,33,one_year,mailed_check,0
CUST-001972,49,32.82,1735.64,2,140,monthly,mailed_check,0
CUST-001973,24,113.06,2726.93,1,303,two_year,credit_card,1
CUST-001974,40,70.57,2696.77,1,415,one_year,credit_card,0
CUST-001975,3,101.95,285.78,1,390,monthly,mailed_check,0
CUST-001976,68,85.39,5541.25,1,270,monthly,credit_card,1
CUST-001977,24,91.0,2306.58,3,27,monthly,credit_card,0
CUST-001978,4,91.61,353.58,1,153,one_year,bank_transfer,1
CUST-001979,57,107.51,6366.53,1,393,monthly,bank_transfer,0
CUST-001980,48,81.36,3667.21,1,49,two_year,credit_card,0
CUST-001981,45,47.82,2142.65,2,356,one_year,credit_card,0
CUST-001982,3,29.95,87.19,0,354,two_year,bank_transfer,0
CUST-001983,54,80.63,4357.17,2,378,two_year,auto_pay,0
CUST-001984,46,26.64,1242.58,0,116,monthly,auto_pay,0
CUST-001985,57,44.13,2762.39,0,129,monthly,mailed_check,1
CUST-001986,60,26.07,1689.3,2,107,one_year,mailed_check,0
CUST-001987,15,74.89,1167.36,0,202,monthly,credit_card,1
CUST-001988,15,36.03,503.02,1,266,monthly,auto_pay,0
CUST-001989,67,81.04,5884.72,1,68,monthly,credit_card,0
CUST-001990,38,99.09,4061.07,4,288,monthly,bank_transfer,0
CUST-001991,31,102.19,3412.9,0,127,two_year,bank_transfer,0
CUST-001992,20,50.95,1014.72,2,285,monthly,auto_pay,1
CUST-001993,46,74.9,3218.49,1,158,one_year,bank_transfer,0
CUST-001994,55,76.3,4410.02,0,477,two_year,mailed_check,0
CUST-001995,0,67.29,0.0,4,166,monthly,bank_transfer,1
CUST-001996,40,85.51,3314.07,0,436,one_year,mailed_check,0
CUST-001997,72,41.01,2888.22,2,95,monthly,mailed_check,0
CUST-001998,20,117.92,2386.26,0,51,monthly,auto_pay,0
CUST-001999,20,29.81,576.35,2,102,monthly,credit_card,0
